price_1,brand_2,size_value_2,currency_2,product_1_id,lexical_similarity,product_1_name,product_2_name,size_similarity,retailer_1,size_unit_1,size_value_1,brand_1,size_unit_2,currency_1,price_2,brand_similarity,match_source,product_2_id,retailer_2,similarity,category
3.69,Hair Shampoo,85.0,GBP,PRD4a8c859e,41.66,"Hair Shampoo Bar,Scalp Cleansing Soap | Natural Solid Shampoo Bar for Women Men Home Travel Daily Care Combination Oily Dry Hair Cleansing",Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Hair Shampoo,g,GBP,6.36,100.0,main_engine,PRDa31876c5,eBay - sitedv88,69.9,Shampoo Bar
3.69,Hair Shampoo,85.0,GBP,PRD4a8c859e,44.41,"Hair Shampoo Bar,Scalp Cleansing Soap | Natural Solid Shampoo Bar for Women Men Home Travel Daily Care Combination Oily Dry Hair Cleansing",Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Hair Shampoo,g,GBP,6.44,100.0,main_engine,PRD7a86bc0c,eBay - suntekmall,73.4,Shampoo Bar
11.88,,1.0,GBP,PRD0d372918,92.63,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc","2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,fruugo.co.uk,,,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRDf2daad50,fruugo.co.uk,92.3,Shampoo Bar
11.88,,1.0,GBP,PRD0d372918,91.01,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,fruugo.co.uk,,,Nature Triangle,pcs,GBP,12.95,50.0,main_engine,PRDd8d93ae9,fruugo.co.uk,92.2,Shampoo Bar
6.89,,1.0,GBP,PRDf2daad50,92.63,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",100.0,fruugo.co.uk,pcs,1.0,,pcs,GBP,12.95,50.0,main_engine,PRDd8d93ae9,fruugo.co.uk,100.0,Shampoo Bar
8.99,Phogary Hair,,GBP,PRD6638f667,100.0,PHOGARY Hair Shampoo Bar,Phogary Hair Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,PHOGARY Hair,,GBP,8.99,100.0,main_engine,PRDdcd5232f,Amazon.co.uk - Amazon.co.uk-Seller,100.0,Shampoo Bar
4.99,Solid Shampoo,,GBP,PRD4aeb7397,60.18,"Solid Shampoo Bar for Hair Growth for Itchy Scalp, Men & Women, Shampoo for Thinning Hair, Rough Hair, and Silky (Colongne)","Solid Shampoo For Oily Hair, 80",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Solid Shampoo,,GBP,28.41,100.0,main_engine,PRDb636b1e0,eBay - onebioshopcom,80.2,Shampoo Bar
4.99,Solid Shampoo,,GBP,PRD4aeb7397,59.22,"Solid Shampoo Bar for Hair Growth for Itchy Scalp, Men & Women, Shampoo for Thinning Hair, Rough Hair, and Silky (Colongne)","Solid Shampoo For Curly Hair, 80",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Solid Shampoo,,GBP,28.41,100.0,main_engine,PRD49a2a30e,eBay - onebioshopcom,78.5,Shampoo Bar
3.99,Shampoo Bar,,GBP,PRD63cbaf21,36.9,"Shampoo Bar Castor Oil,Castor Oil Conditioner Bar,Solid Bars Shampoo for Hydration,Strengthening,Nourishing Bars Soap for Hair Growth,Organic Castor",Shampoo Bar Cantankerous Curls,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Shampoo Bar,,GBP,7.25,100.0,main_engine,PRD07b36331,The Dartmoor Soap Company,66.7,Shampoo Bar
11.99,Hair Shampoo,85.0,GBP,PRD383ec9db,66.01,"Hair Shampoo Bar, Anti Hair Loss Soap,anti-hair Loss Rice Shampoo Bar,solid Shampoo, Organic Herbal Solid Soap Hair, Hair Loss Anti Dandruff,shampoo B",Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,50.0,fruugo.co.uk,,,Hair Shampoo,g,GBP,6.36,100.0,main_engine,PRDa31876c5,eBay - sitedv88,98.6,Shampoo Bar
11.99,Hair Shampoo,85.0,GBP,PRD383ec9db,59.68,"Hair Shampoo Bar, Anti Hair Loss Soap,anti-hair Loss Rice Shampoo Bar,solid Shampoo, Organic Herbal Solid Soap Hair, Hair Loss Anti Dandruff,shampoo B",Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,50.0,fruugo.co.uk,,,Hair Shampoo,g,GBP,6.44,100.0,main_engine,PRD7a86bc0c,eBay - suntekmall,95.0,Shampoo Bar
45.89,,60.0,GBP,PRDdb6d7d3a,58.76,Mimosu Rice Water Hair Growth Shampoo Bar,Rice Water Shampoo Bar Gentle And Effective Hair Care Solution For Hydration Cleansing And Nourishment pa14 A,50.0,OnBuy.com,,,Mimosu Rice,g,GBP,7.95,50.0,main_engine,PRDfc83ef9f,fruugo.co.uk,65.4,Shampoo Bar
12.28,Cacumen Biotae,,GBP,PRDef469070,100.0,"Cacumen Biotae Isatis Indicotica Shampoo Bar, Usman Shampoo Bar Grass","Cacumen Biotae Isatis Indicotica Shampoo Bar, Usman Shampoo Grass Bar",50.0,eBay - yusnshushangmao,,,Cacumen Biotae,,GBP,12.28,100.0,main_engine,PRDda45072e,eBay - fullhouseer,100.0,Shampoo Bar
35.63,Earth Rhythm,,GBP,PRD2cda1d48,61.0,Earth Rhythm Shikakai Shampoo Bar Sulphate & Paraben Free 80gm,Earth Rhythm Anti Dandruff Shampoo Bar,50.0,eBay - sai-international,g,80.0,Earth Rhythm,,GBP,24.56,100.0,main_engine,PRD66686faf,eBay - rbinternational,81.7,Shampoo Bar
28.41,Solid Shampoo,,GBP,PRDb636b1e0,83.65,"Solid Shampoo For Oily Hair, 80","Solid Shampoo For Curly Hair, 80",50.0,eBay - onebioshopcom,,,Solid Shampoo,,GBP,28.41,100.0,main_engine,PRD49a2a30e,eBay - onebioshopcom,100.0,Shampoo Bar
6.36,Hair Shampoo,85.0,GBP,PRDa31876c5,69.29,Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,100.0,eBay - sitedv88,g,85.0,Hair Shampoo,g,GBP,6.44,100.0,main_engine,PRD7a86bc0c,eBay - suntekmall,100.0,Shampoo Bar
6.36,Handmade Anti-dandruff,80.0,GBP,PRDa31876c5,78.74,Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,Handmade Anti-dandruff Shampoo Bar For Hair Growth Care Soap,50.0,eBay - sitedv88,g,85.0,Hair Shampoo,g,GBP,18.67,0.0,main_engine,PRDfa3f214e,eBay - mount0851,78.5,Shampoo Bar
6.44,Handmade Anti-dandruff,80.0,GBP,PRD7a86bc0c,69.29,Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,Handmade Anti-dandruff Shampoo Bar For Hair Growth Care Soap,50.0,eBay - suntekmall,g,85.0,Hair Shampoo,g,GBP,18.67,0.0,main_engine,PRDfa3f214e,eBay - mount0851,70.9,Shampoo Bar
4.99,Coconut Whipped,,GBP,PRD92c4d6da,77.02,Coconut & Mint Body Butter,Coconut Whipped Body Butter,50.0,TK Maxx,,,Coconut,,GBP,28.0,0.0,post_processing,PRD2a0760ad,Ecco-Verde.co.uk,62.0,Body Butter
4.49,Whipped Body,,GBP,PRD651089c5,80.0,Ola Loko Nourishing Whipped Body Butter,Whipped Body Butter,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Ola Loko,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,65.0,Body Butter
14.0,Body Whipped,6.0,GBP,PRD3ddd785c,76.19,Tarte Whipped Body Butter Cake Butter,Body Whipped Butter . Jar Birthday Cake,50.0,tarte cosmetics,,,Tarte Whipped,oz,GBP,8.91,0.0,post_processing,PRD5b9cf2b9,eBay,61.2,Body Butter
14.0,Whipped Body,,GBP,PRD3ddd785c,84.0,Tarte Whipped Body Butter Cake Butter,Whipped Body Butter,50.0,tarte cosmetics,,,Tarte Whipped,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,69.0,Body Butter
10.99,Whipped Body,,GBP,PRD304f4e69,84.0,Tropical Glow Whipped Body Butter,Whipped Body Butter,50.0,Soul and Soap,,,Tropical Glow,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,69.0,Body Butter
59.99,Whipped Body,,GBP,PRD29e7b39d,77.14,So Sona Skincare Whipped Body Butters,"Whipped Body Butters by So Sona Skincare - Made for Dry/Sensitive Skin, Vegan-Friendly",50.0,So Sona Skincare,,,So Sona,,GBP,59.99,0.0,post_processing,PRD17be8583,So Sona Skincare,62.1,Body Butter
26.6,Whipped Body,,GBP,PRD348f8e77,84.0,Honey Almond Whipped Body Butter,Whipped Body Butter,50.0,Ecco-Verde.co.uk,,,Honey Almond,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,69.0,Body Butter
4.0,Little Organic,,GBP,PRD9c4ff6bc,75.0,Body Butter Moisturiser,Little Organic Company Whipped Shea Body Butter Moisturiser,50.0,Superdrug.com,,,Body Butter,,GBP,17.99,0.0,post_processing,PRD707ba230,Amazon.co.uk - Amazon.co.uk-Seller,60.0,Body Butter
6.49,American Touch,,GBP,PRD7158cfb1,83.43,American Dream Cocoa Butter Body Cream,American Touch Cocoa Butter Body Cream,50.0,Afro Pride,,,American Dream,,GBP,6.79,0.0,post_processing,PRDc495723b,Amazon.co.uk - Amazon.co.uk-Seller,68.4,Body Butter
4.0,Whipped Body,,GBP,PRDb606f350,80.0,Shea Sea Buckthorn Whipped Body Butter,Whipped Body Butter,50.0,m'ṣará botanicals,,,Shea Sea,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,65.0,Body Butter
17.99,Whipped Body,,GBP,PRD707ba230,75.0,Little Organic Company Whipped Shea Body Butter Moisturiser,Whipped Body Butter,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Little Organic,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,60.0,Body Butter
8.0,Indulgent Body,,GBP,PRD7c55e337,88.57,"Kutis Indulgent Body Butter - Rose, Sandalwood & Vanilla",Indulgent Body Butter Rose & Sandalwood,50.0,Peace With The Wild,ml,60.0,Kutis Indulgent,,GBP,8.0,0.0,post_processing,PRD0c7331f4,Kindred Earth,73.6,Body Butter
19.99,Whipped Body,,GBP,PRD44394d34,80.0,Luxury No.1 Whipped Body Butter,Whipped Body Butter,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Luxury No.1,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,65.0,Body Butter
15.0,Memoriex Strawberry,,GBP,PRD5d369ffb,76.17,Memoriex Mango Body Butter,Memoriex Strawberry Body Butter,50.0,More Bees Please Shop,,,Memoriex Mango,,GBP,15.0,0.0,post_processing,PRD8f3c0577,More Bees Please Shop,61.2,Body Butter
15.0,Strawberry Body,,GBP,PRD8f3c0577,90.0,Memoriex Strawberry Body Butter,Strawberry Body Butter,50.0,More Bees Please Shop,,,Memoriex Strawberry,,GBP,15.0,0.0,post_processing,PRD02433fbc,More Bees Please Shop,75.0,Body Butter
18.9,Whipped Body,,GBP,PRDdac71ca0,75.0,Bare and Bloom Luxury Whipped Vegan Body Butter,Whipped Body Butter,50.0,Bare and Bloom,,,Bare,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,60.0,Body Butter
19.97,Whipped Body,,GBP,PRD432489c5,75.0,Kaantam Whipped Body Butter For Smooth Skin 100gm,Whipped Body Butter,50.0,eBay - livingessentials_23,g,100.0,Kaantam Whipped,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,60.0,Body Butter
25.98,Whipped Body,,GBP,PRD2a646033,90.0,Argan Whipped Body Butter,Whipped Body Butter,50.0,Essence of Argan,,,Argan Whipped,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,75.0,Body Butter
25.98,Coconut Whipped,,GBP,PRD2a646033,75.82,Argan Whipped Body Butter,Coconut Whipped Body Butter,50.0,Essence of Argan,,,Argan Whipped,,GBP,28.0,0.0,post_processing,PRD2a0760ad,Ecco-Verde.co.uk,60.8,Body Butter
10.69,Whipped Body,,GBP,PRDd4ad1807,84.0,Scented Whipped Shea Body Butter,Whipped Body Butter,50.0,eBay,,,Scented Whipped,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,69.0,Body Butter
66.52,Champneys Natures,200.0,GBP,PRD6ac4ce63,60.52,Citrus Menthe Nourishing Body Butter,Champneys Natures Treat Nourishing Body Butter,100.0,eBay - onebioshopcom,ml,200.0,Citrus Menthe,ml,GBP,37.11,0.0,post_processing,PRD0c2fe40f,GoSupps Beauty,60.5,Body Butter
8.37,Strawberry Body,,GBP,PRDfe307107,84.0,Nacomi Mango-Strawberry Body Butter,Strawberry Body Butter,50.0,biogo.de,,,Nacomi Mango-Strawberry,,GBP,15.0,0.0,post_processing,PRD02433fbc,More Bees Please Shop,69.0,Body Butter
8.91,Whipped Body,,GBP,PRD5b9cf2b9,80.0,Body Whipped Butter . Jar Birthday Cake,Whipped Body Butter,50.0,eBay,oz,6.0,Body Whipped,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,65.0,Body Butter
14.92,Whipped Body,,GBP,PRD4e1e0505,80.0,Fresh Outta Fck Whipped Body Butter,Whipped Body Butter,50.0,eBay,,,Fresh Outta,,GBP,23.47,0.0,post_processing,PRD6d6aa7db,eBay,65.0,Body Butter
23.47,Whipped Body,,GBP,PRD6d6aa7db,51.78,Whipped Body Butter,"Whipped Body Butters by So Sona Skincare - Made for Dry/Sensitive Skin, Vegan-Friendly",50.0,eBay,,,Whipped Body,,GBP,59.99,100.0,post_processing,PRD17be8583,So Sona Skincare,76.8,Body Butter
23.47,Coconut Whipped,,GBP,PRD6d6aa7db,90.0,Whipped Body Butter,Coconut Whipped Body Butter,50.0,eBay,,,Whipped Body,,GBP,28.0,0.0,post_processing,PRD2a0760ad,Ecco-Verde.co.uk,75.0,Body Butter
9.1,Conditioner Bars,,GBP,PRDde06dc8b,76.0,Battle Green Natural Conditioner Bars (),Conditioner Bars,50.0,Battle Green,g,55.0,Battle Green,,GBP,10.0,0.0,post_processing,PRD22c33c78,Anything But Plastic,61.0,Conditioner Bar
9.0,Grapefruit Conditioner,,GBP,PRDb85540e1,84.0,Hydrating Mandarin & Grapefruit Conditioner Bar,Grapefruit Conditioner Bar,50.0,Arcade Skincare,,,Hydrating Mandarin,,GBP,11.0,0.0,post_processing,PRDcc53d2c7,Wharfedale Soaps,69.0,Conditioner Bar
10.0,Solid Pink,,GBP,PRD22c33c78,76.0,Conditioner Bars,Solid Pink Grapefruit Conditioner Bars,50.0,Anything But Plastic,,,Conditioner Bars,,GBP,9.99,0.0,post_processing,PRD0c036842,Wild Venus,61.0,Conditioner Bar
10.0,Conditioner Bars,,GBP,PRD22c33c78,86.67,Conditioner Bars,Conditioner Bars - Lemon,50.0,Anything But Plastic,,,Conditioner Bars,,GBP,7.95,100.0,post_processing,PRD683e5c3e,Zer0 Exeter,100.0,Conditioner Bar
10.0,Sweet,,GBP,PRD22c33c78,76.0,Conditioner Bars,Sweet & Sassy 3 Conditioner Bars,50.0,Anything But Plastic,,,Conditioner Bars,,GBP,33.4,0.0,post_processing,PRD5f0056df,Snapklik.com,61.0,Conditioner Bar
10.0,The Earthling,,GBP,PRD22c33c78,76.0,Conditioner Bars,The Earthling Co Conditioner Bars,50.0,Anything But Plastic,,,Conditioner Bars,,GBP,48.24,0.0,post_processing,PRD0c39eec6,Snapklik.com,61.0,Conditioner Bar
10.0,,,GBP,PRD22c33c78,76.0,Conditioner Bars,janni bars Cú Chulainn Conditioner,50.0,Anything But Plastic,,,Conditioner Bars,,GBP,10.44,50.0,post_processing,PRD86f30984,Anniepooh,76.0,Conditioner Bar
7.99,Coconut Oil,,GBP,PRDb4f16773,76.13,Coconut Repair Conditioner Bar/Mask for Dry Damaged Hair,Coconut Oil Deep Moisturising Conditioner Bar for Dry/Damaged Hair,50.0,The Hair Lounge,,,Coconut Repair,,GBP,11.99,0.0,post_processing,PRD61fa6878,Guardian Angel Naturals,61.1,Conditioner Bar
7.95,,,GBP,PRD683e5c3e,63.86,Conditioner Bars - Lemon,janni bars Cú Chulainn Conditioner,50.0,Zer0 Exeter,,,Conditioner Bars,,GBP,10.44,50.0,post_processing,PRD86f30984,Anniepooh,63.9,Conditioner Bar
5.25,Lemongrass Solid,,GBP,PRD20db5c4a,75.43,Banana Solid Conditioner Bar,Lemongrass Solid Conditioner Bar,50.0,Superfly Soap,,,Banana Solid,,GBP,5.25,0.0,post_processing,PRDee0124b8,Superfly Soap,60.4,Conditioner Bar
3.5,"Ethique, The",,GBP,PRD6c2b5f90,78.19,Ethique Guardian Conditioner Bar for Normal-Dry Hair-Mini,"Ethique, The Guardian Solid Conditioner for Normal or Dry Hair",50.0,New Zealand Nature - UK,,,Ethique Guardian,,GBP,14.0,0.0,post_processing,PRDf8b4251b,Ethique GB,63.2,Conditioner Bar
41.74,,,GBP,PRDcd653116,60.44,Face Serum Wakame,b Bold Face Serum,50.0,Formula H Skincare,ml,20.0,Face Serum,,GBP,11.01,50.0,post_processing,PRD3175785b,b·bold,60.4,Face Serum
41.74,,,GBP,PRDcd653116,60.44,Face Serum Wakame,revuele Comforting Face Serum,50.0,Formula H Skincare,ml,20.0,Face Serum,,GBP,4.73,50.0,post_processing,PRD5e7549a2,Makeup.uk,60.4,Face Serum
12.99,,,GBP,PRDd593b7b2,63.33,Byoma Hydrating Serum,e.l.f. Hydrating Serum,50.0,uk.byoma.com,,,Byoma Hydrating,,GBP,13.0,50.0,post_processing,PRD193920ab,e.l.f. UK,63.3,Face Serum
11.33,,,GBP,PRDb107d700,62.1,E45 Face Hydrating Serum,e.l.f. Hydrating Serum,50.0,Pharmacy2U,ml,30.0,E45 Face,,GBP,13.0,50.0,post_processing,PRD193920ab,e.l.f. UK,62.1,Face Serum
15.0,Brightening Serum,,GBP,PRD88222f1e,86.67,B. Brightening Serum,Brightening Serum,50.0,Superdrug.com,ml,30.0,B. Brightening,,GBP,90.0,0.0,post_processing,PRDe74180c3,Shavata Singh,71.7,Face Serum
13.0,Debenhams Hydrating,,GBP,PRD193920ab,61.43,e.l.f. Hydrating Serum,Debenhams Hydrating Hyaluronic Serum,50.0,e.l.f. UK,,,,,GBP,29.0,50.0,post_processing,PRD41cd125b,Ella & Jo UK,61.4,Face Serum
5.0,Brightening Serum,,GBP,PRD72d434b6,80.0,Sol Beauty Brightening Serum,Brightening Serum,50.0,The Entertainer,,,Sol Beauty,,GBP,90.0,0.0,post_processing,PRDe74180c3,Shavata Singh,65.0,Face Serum
96.0,Clarins Double,,GBP,PRDdea2a255,84.0,Clarins Deluxe Double Serum Collection,Clarins Double Serum,50.0,John Lewis & Partners,,,Clarins Deluxe,,GBP,65.0,0.0,post_processing,PRDaa61c7c6,Clarins UK,69.0,Face Serum
21.0,Brightening Serum,,GBP,PRD004e547d,76.0,Murad Vita-C Brightening Serum,Brightening Serum,50.0,Ambrose Wilson,ml,10.0,Murad Vita-C,,GBP,90.0,0.0,post_processing,PRDe74180c3,Shavata Singh,61.0,Face Serum
39.0,,,GBP,PRD8363fb23,64.0,Vata Face Serum,b Bold Face Serum,50.0,Herveda,,,Vata Face,,GBP,11.01,50.0,post_processing,PRD3175785b,b·bold,64.0,Face Serum
39.0,,,GBP,PRD8363fb23,64.0,Vata Face Serum,revuele Comforting Face Serum,50.0,Herveda,,,Vata Face,,GBP,4.73,50.0,post_processing,PRD5e7549a2,Makeup.uk,64.0,Face Serum
11.01,Plantifique Face,,GBP,PRD3175785b,60.44,b Bold Face Serum,Plantifique Face Serum,50.0,b·bold,,,,,GBP,19.95,50.0,post_processing,PRDca2d45b1,Amazon.co.uk - Amazon.co.uk-Seller,60.4,Face Serum
90.0,RANAVAT Brightening,,GBP,PRDe74180c3,80.0,Brightening Serum,RANAVAT Brightening Saffron Serum,50.0,Shavata Singh,,,Brightening Serum,,GBP,35.0,0.0,post_processing,PRD47c8266f,Space NK,65.0,Face Serum
9.5,Shampoo Bar,,GBP,PRD206c4781,73.33,the earthling co. Moisturizing Shampoo Bar,Shampoo Bar,50.0,The Earthling Co.,,,,,GBP,4.99,50.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,73.3,Shampoo Bar
4.49,Areton HandMade,,GBP,PRD5cbb3d08,92.0,Handmade Solid Shampoo Bar,Areton HandMade Solid Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Handmade Solid,,GBP,3.49,0.0,post_processing,PRDe24e6862,Amazon.co.uk - Amazon.co.uk-Seller,77.0,Shampoo Bar
4.49,Shampoo Bar,,GBP,PRD5cbb3d08,80.0,Handmade Solid Shampoo Bar,Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Handmade Solid,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,65.0,Shampoo Bar
7.49,Coconut Shampoo,,GBP,PRD971ea558,84.0,OGX Coconut Milk Shampoo Bar,Coconut Shampoo Bar,50.0,Amazon.co.uk,,,OGX Coconut,,GBP,5.0,0.0,post_processing,PRD512cdf76,Superfly Soap,69.0,Shampoo Bar
7.49,Shampoo Bar,,GBP,PRD971ea558,76.0,OGX Coconut Milk Shampoo Bar,Shampoo Bar,50.0,Amazon.co.uk,,,OGX Coconut,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,61.0,Shampoo Bar
9.0,Shampoo Bar,,GBP,PRDf3e97cb3,76.0,Bleach London Rose Shampoo Bar,Shampoo Bar,50.0,Boots.com,,,Bleach London,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,61.0,Shampoo Bar
5.95,Shampoo Bar,,GBP,PRD5c946edc,80.0,Amphora Twilight Shampoo Bar,Shampoo Bar,50.0,Amphora Aromatics,,,Amphora Twilight,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,65.0,Shampoo Bar
7.99,Shampoo Bar,,GBP,PRD72f1df5a,76.0,Tropical Mango Solid Shampoo Bar,Shampoo Bar,50.0,Soul and Soap,,,Tropical Mango,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,61.0,Shampoo Bar
3.5,Shampoo Bar,,GBP,PRDe0b70b3d,80.0,Yorkshire Goddess Shampoo Bar,Shampoo Bar,50.0,Sheffield Skincare Company,,,Yorkshire Goddess,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,65.0,Shampoo Bar
16.0,Shampoo Bar,,GBP,PRD51a7ca60,80.0,Clarins Nourishing Shampoo Bar,Shampoo Bar,50.0,Clarins UK,,,Clarins Nourishing,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,65.0,Shampoo Bar
5.99,Shampoo Bar,,GBP,PRD2bb4cb12,76.0,FOAmie Aloe Vera Shampoo Bar,Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,FOAmie Aloe,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,61.0,Shampoo Bar
4.95,Coconut Shampoo,,GBP,PRD645c018b,77.14,Old Guys Rule 'Coconut Oil' Shampoo Bar,Coconut Shampoo Bar,50.0,Old Guys Rule,,,Old Guys,,GBP,5.0,0.0,post_processing,PRD512cdf76,Superfly Soap,62.1,Shampoo Bar
7.74,Shampoo Bar,,GBP,PRD894e87a6,80.0,Classy Camomille* Shampoo Bar,Shampoo Bar,50.0,Myssyfarmi,,,Classy Camomille*,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,65.0,Shampoo Bar
7.0,Shampoo Bar,,GBP,PRD4e993f13,76.0,Citrus Burst Solid Shampoo Bar,Shampoo Bar,50.0,Marigold Charms,,,Citrus Burst,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,61.0,Shampoo Bar
3.49,Shampoo Bar,,GBP,PRDe24e6862,76.0,Areton HandMade Solid Shampoo Bar,Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Areton HandMade,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,61.0,Shampoo Bar
3.5,Shampoo Bar,,GBP,PRDc3c3e186,76.0,Aussie Nourishing Hug Shampoo Bar,Shampoo Bar,50.0,Boop Beauty,,,Aussie Nourishing,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,61.0,Shampoo Bar
9.0,Shampoo Bar,,GBP,PRDf8dd2af5,76.0,Project Lavender & Lemongrass Shampoo Bar,Shampoo Bar,50.0,Project Harmless,,,Project Lavender,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,61.0,Shampoo Bar
9.0,Shampoo Bar,,GBP,PRD4719f24e,76.0,Hydrating Conditioning Solid Shampoo Bar,Shampoo Bar,50.0,Arcade Skincare,,,Hydrating Conditioning,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,61.0,Shampoo Bar
6.95,Shampoo Bar,,GBP,PRDdd76c9c5,76.0,Rainforest Revival Shampoo Bar Subscription,Shampoo Bar,50.0,The Soap People,,,Rainforest Revival,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,61.0,Shampoo Bar
2.86,Argan Solid,115.0,GBP,PRDae53ed88,61.33,Building Blocks GB LTD Argan Solid Shampoo Bar Eucalyptus,Argan Solid Shampoo Bar Sage & Juniper,100.0,Mix.co.uk,g,115.0,Building Blocks,g,GBP,2.86,0.0,post_processing,PRDbe020275,Mix.co.uk,61.3,Shampoo Bar
8.0,Shampoo,,GBP,PRD5fd7f81c,39.44,Shampoo bar Nettle and marshmallow to soothe scalp and reduce hair loss,Shampoo bar - patchouli and sandalwood — The Geographer store,50.0,The Green Turtle,,,Shampoo,,GBP,3.6,100.0,post_processing,PRD4800b12f,The Geographer,64.4,Shampoo Bar
6.95,Wideye No,,GBP,PRD071106d5,82.86,Wideye Hair Shampoo Bar,Wideye No Travel Tin Hair Shampoo Bar,50.0,wideye.co.uk,,,Wideye Hair,,GBP,9.95,0.0,post_processing,PRD4cfa473d,wideye.co.uk,67.9,Shampoo Bar
6.95,Shampoo Bar,,GBP,PRD071106d5,80.0,Wideye Hair Shampoo Bar,Shampoo Bar,50.0,wideye.co.uk,,,Wideye Hair,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,65.0,Shampoo Bar
10.0,Shampoo Bar,,GBP,PRD41872344,76.0,Bree Probiotic Hair Shampoo Bar,Shampoo Bar,50.0,Bree Probiotic Skincare,,,Bree Probiotic,,GBP,4.99,0.0,post_processing,PRD94df6e4e,The Suffolk Soap Co.,61.0,Shampoo Bar
